uri,nome,cognome,patronimico,genere_inferito
https://florentiaillustrata.net/resource/person/Emilio_Frullani,Emilio,Frullani,Leonardo,F
https://florentiaillustrata.net/resource/person/Valentino_Fallani,Valentino,Fallani,Tommaso,F
https://florentiaillustrata.net/resource/person/Luigi_Massetani,Luigi,Massetani,Jacopo,F
https://florentiaillustrata.net/resource/person/Francesco_Lepri,Francesco,Lepri,Leopoldo,F
https://florentiaillustrata.net/resource/person/Antonio_Sestini,Antonio,Sestini,Gaetano,F
https://florentiaillustrata.net/resource/person/Massimiliano_Silli,Massimiliano,Silli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Antonio_Fiascaini,Antonio,Fiascaini,Niccola,F
https://florentiaillustrata.net/resource/person/Giuseppe_Micali,Giuseppe,Micali,Giovan Carlo,F
https://florentiaillustrata.net/resource/person/Giovanni_Miniati,Giovanni,Miniati,Giuseppe,F
https://florentiaillustrata.net/resource/person/Antonio_Frosini,Antonio,Frosini,,F
https://florentiaillustrata.net/resource/person/Jacopo_Biagini,Jacopo,Biagini,Angiolo,F
https://florentiaillustrata.net/resource/person/Domenico_Fossi,Domenico,Fossi,Luigi,F
https://florentiaillustrata.net/resource/person/Vittorio_Alessi,Vittorio,Alessi,Giovanni,F
https://florentiaillustrata.net/resource/person/Pietro_Turchi,Pietro,Turchi,Cammillo,F
https://florentiaillustrata.net/resource/person/Antonio_Albergotti,Antonio,Albergotti,Albergotto,F
https://florentiaillustrata.net/resource/person/Gaetano_Sensoni,Gaetano,Sensoni,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Gaetano_Bartolotti,Gaetano,Bartolotti,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Felice_Calvo,Felice,Calvo,Joseph,F
https://florentiaillustrata.net/resource/person/Lorenzo_Martelli,Lorenzo,Martelli,Gaetano,F
https://florentiaillustrata.net/resource/person/Alessandro_Cardi,Alessandro,Cardi,Luigi,F
https://florentiaillustrata.net/resource/person/Giovanni_Martini,Giovanni,Martini,Antonio,F
https://florentiaillustrata.net/resource/person/Giovanni_Pelzett,Giovanni,Pelzett,Giovanni,F
https://florentiaillustrata.net/resource/person/Giuseppe_Fantungheri,Giuseppe,Fantungheri,Anton Benedetto,F
https://florentiaillustrata.net/resource/person/Francesco_Grandi,Francesco,Grandi,Isidoro,F
https://florentiaillustrata.net/resource/person/Francesco_Bosi,Francesco,Bosi,Antonio,F
https://florentiaillustrata.net/resource/person/Gaetano_Cantini,Gaetano,Cantini,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Giovanni_Uguccioni,Giovanni,Uguccioni,Leopoldo,F
https://florentiaillustrata.net/resource/person/Emanuelle_Coen,Emanuelle,Coen,Aronne,F
https://florentiaillustrata.net/resource/person/Gaetano_Frullini,Gaetano,Frullini,Bernardo,F
https://florentiaillustrata.net/resource/person/Giovanni_Men,Giovanni,Men,Giacomo,F
https://florentiaillustrata.net/resource/person/Pietro_Casini,Pietro,Casini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Jacopo_Giacomelli,Jacopo,Giacomelli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_Fiorelli,Francesco,Fiorelli,,F
https://florentiaillustrata.net/resource/person/Giuseppe_Angiolini,Giuseppe,Angiolini,Filippo,F
https://florentiaillustrata.net/resource/person/Stefano_Dini,Stefano,Dini,Niccolò,F
https://florentiaillustrata.net/resource/person/Gino_Capponi,Gino,Capponi,Pier Roberto,F
https://florentiaillustrata.net/resource/person/Ernesta_Malenotti,Ernesta,Malenotti,Ciriaco,F
https://florentiaillustrata.net/resource/person/Luigi_Panzani,Luigi,Panzani,Stefano,F
https://florentiaillustrata.net/resource/person/Francesco_Marini,Francesco,Marini,Sigismondo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Gargiani,Giuseppe,Gargiani,Paolo,F
https://florentiaillustrata.net/resource/person/Natale_Cenni,Natale,Cenni,Niccolò,F
https://florentiaillustrata.net/resource/person/Giuseppe_Marti,Giuseppe,Marti,Luigi,F
https://florentiaillustrata.net/resource/person/Gaetano_Soldi,Gaetano,Soldi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Luigi_Ponziani,Luigi,Ponziani,Paolo,F
https://florentiaillustrata.net/resource/person/Francesco_Tognozzi_Moreni,Francesco,Tognozzi Moreni,Andrea,F
https://florentiaillustrata.net/resource/person/Ferdinando_Bargigli,Ferdinando,Bargigli,Antonio,F
https://florentiaillustrata.net/resource/person/Francesco_Nencetti,Francesco,Nencetti,Michele,F
https://florentiaillustrata.net/resource/person/Giuseppe_Bianchi,Giuseppe,Bianchi,Andrea,F
https://florentiaillustrata.net/resource/person/Francesco_Barberini,Francesco,Barberini,Carlo,F
https://florentiaillustrata.net/resource/person/Anna_Galier,Anna,Galier,Giuseppe,F
https://florentiaillustrata.net/resource/person/Tommaso_Sandrini,Tommaso,Sandrini,Gaetano,F
https://florentiaillustrata.net/resource/person/Antonio_Niccoli,Antonio,Niccoli,Andrea,F
https://florentiaillustrata.net/resource/person/Brigida_Galli,Brigida,Galli,Giovanni,F
https://florentiaillustrata.net/resource/person/Filippo_Orlandini,Filippo,Orlandini,Luigi,F
https://florentiaillustrata.net/resource/person/Giuseppe_Fortini,Giuseppe,Fortini,Benedetto,F
https://florentiaillustrata.net/resource/person/Giovanni_Grandi,Giovanni,Grandi,Santi,F
https://florentiaillustrata.net/resource/person/Jacopo_Guiducci,Jacopo,Guiducci,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Menicucci,Giuseppe,Menicucci,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Giovanni_Carraresi,Giovanni,Carraresi,Massimiliano,F
https://florentiaillustrata.net/resource/person/Violante_Casati,Violante,Casati,Gaetano,F
https://florentiaillustrata.net/resource/person/Giuseppe_Carraresi,Giuseppe,Carraresi,Clemente,F
https://florentiaillustrata.net/resource/person/Guglielmo_Libri,Guglielmo,Libri,Massimiliano,F
https://florentiaillustrata.net/resource/person/Lorenzo_Tofanari,Lorenzo,Tofanari,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Pasquale_Montelatici,Pasquale,Montelatici,Tommaso,F
https://florentiaillustrata.net/resource/person/Antonio_Francini,Antonio,Francini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Savi,Giuseppe,Savi,,F
https://florentiaillustrata.net/resource/person/Pietro_Gonnelli,Pietro,Gonnelli,Pasquale,F
https://florentiaillustrata.net/resource/person/Pietro_Ciampi,Pietro,Ciampi,Gaetano,F
https://florentiaillustrata.net/resource/person/Vincenzo_Giuliani,Vincenzo,Giuliani,Lorenzo,F
https://florentiaillustrata.net/resource/person/Luigi_Kanaben,Luigi,Kanaben,Jacopo,F
https://florentiaillustrata.net/resource/person/Francesco_Cecchi,Francesco,Cecchi,Luca,F
https://florentiaillustrata.net/resource/person/Giuseppe_Nencini,Giuseppe,Nencini,Enrico,F
https://florentiaillustrata.net/resource/person/Giuseppe_Lustrini,Giuseppe,Lustrini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Luigi_Del_Turco,Luigi,Del Turco,Vincenzo,F
https://florentiaillustrata.net/resource/person/Benedetto_Niccolini,Benedetto,Niccolini,Gaetano,F
https://florentiaillustrata.net/resource/person/Lorenzo_Rozzuoli,Lorenzo,Rozzuoli,,F
https://florentiaillustrata.net/resource/person/Vincenzo_Gondi_Cerretani,Vincenzo,Gondi Cerretani,Amerigo Filippo,F
https://florentiaillustrata.net/resource/person/Lorenzo_Vanni,Lorenzo,Vanni,Giovanni,F
https://florentiaillustrata.net/resource/person/Luigi_Guazzini,Luigi,Guazzini,Pietro,F
https://florentiaillustrata.net/resource/person/Vincenzo_Biti,Vincenzo,Biti,Tommaso,F
https://florentiaillustrata.net/resource/person/Ferdinando_Mazzichi,Ferdinando,Mazzichi,Giovan Tebaldo,F
https://florentiaillustrata.net/resource/person/Giovanni_Galantini,Giovanni,Galantini,Giovanni,F
https://florentiaillustrata.net/resource/person/Regina_Da_Montelatico,Regina,Da Montelatico,Pietro,F
https://florentiaillustrata.net/resource/person/Luigi_Brandi,Luigi,Brandi,Luca,F
https://florentiaillustrata.net/resource/person/Domenico_Boni,Domenico,Boni,Giovacchino,F
https://florentiaillustrata.net/resource/person/Luigi_Balzani,Luigi,Balzani,Domenico,F
https://florentiaillustrata.net/resource/person/Margherita_Massai,Margherita,Massai,Vincenzo,F
https://florentiaillustrata.net/resource/person/Agostino_Nuti,Agostino,Nuti,Duccio,F
https://florentiaillustrata.net/resource/person/Luisa_Brunacci,Luisa,Brunacci,Pier Cesare,F
https://florentiaillustrata.net/resource/person/Pietro_Carraresi,Pietro,Carraresi,Carlo,F
https://florentiaillustrata.net/resource/person/Sebastiano_Parigi,Sebastiano,Parigi,Carlo,F
https://florentiaillustrata.net/resource/person/Luigi_Sartoni,Luigi,Sartoni,Cesare,F
https://florentiaillustrata.net/resource/person/Giuseppe_Giorgetti,Giuseppe,Giorgetti,Luigi,F
https://florentiaillustrata.net/resource/person/Antonio_Meotti,Antonio,Meotti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Maria_Gherardini,Maria,Gherardini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_Ciapetti,Francesco,Ciapetti,Michele,F
https://florentiaillustrata.net/resource/person/Giuseppe_Novelli,Giuseppe,Novelli,Francesco,F
https://florentiaillustrata.net/resource/person/Antonio_Massagni,Antonio,Massagni,Zanobi,F
https://florentiaillustrata.net/resource/person/Carlo_Michelagnoli,Carlo,Michelagnoli,,F
https://florentiaillustrata.net/resource/person/Felice_Martinelli,Felice,Martinelli,Angiolo,F
https://florentiaillustrata.net/resource/person/Filippo_Pini,Filippo,Pini,Francesco,F
https://florentiaillustrata.net/resource/person/Margherita_Cellini,Margherita,Cellini,Antonio,F
https://florentiaillustrata.net/resource/person/Emilio_Forini,Emilio,Forini,Leopoldo,F
https://florentiaillustrata.net/resource/person/Domenico_Sambalino,Domenico,Sambalino,Giuseppe,F
https://florentiaillustrata.net/resource/person/Gaetano_Casini,Gaetano,Casini,Antonio,F
https://florentiaillustrata.net/resource/person/Antonio_Malenotti,Antonio,Malenotti,Domenico,F
https://florentiaillustrata.net/resource/person/Lorenzo_Fabbroni,Lorenzo,Fabbroni,Benedetto,F
https://florentiaillustrata.net/resource/person/Domenico_Gonzini,Domenico,Gonzini,Girolamo,F
https://florentiaillustrata.net/resource/person/Francesco_De_Nobili,Francesco,De Nobili,Bernardino,F
https://florentiaillustrata.net/resource/person/Maria_Sorbi,Maria,Sorbi,Angiolo,F
https://florentiaillustrata.net/resource/person/Cesare_Ruggieri,Cesare,Ruggieri,Atanasio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Seygne,Giuseppe,Seygne,Giovan Pietro,F
https://florentiaillustrata.net/resource/person/Maria_Luisa_Buzzichelli,Maria Luisa,Buzzichelli,Pietro,F
https://florentiaillustrata.net/resource/person/Costantino_Biagiotti,Costantino,Biagiotti,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Cocchi,Giuseppe,Cocchi,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Caterina_Berti,Caterina,Berti,Giovacchino,F
https://florentiaillustrata.net/resource/person/Pietro_Fortini,Pietro,Fortini,Benedetto,F
https://florentiaillustrata.net/resource/person/Giuseppe_Dell'Imperatore,Giuseppe,Dell'Imperatore,Simone,F
https://florentiaillustrata.net/resource/person/Pietro_Barbieri,Pietro,Barbieri,Vincenzo,F
https://florentiaillustrata.net/resource/person/Pietro_Sansoni,Pietro,Sansoni,Gaetano,F
https://florentiaillustrata.net/resource/person/Gaetano_Bertini,Gaetano,Bertini,Pietro,F
https://florentiaillustrata.net/resource/person/Giuliano_Chiari,Giuliano,Chiari,Vincenzo,F
https://florentiaillustrata.net/resource/person/Vittoria_Bronzoli,Vittoria,Bronzoli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Gaetano_Ceccherelli,Gaetano,Ceccherelli,Luigi,F
https://florentiaillustrata.net/resource/person/Luigi_Santini,Luigi,Santini,Marco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Volpini,Giuseppe,Volpini,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Luisa_Maria_Del_Nero,Luisa Maria,Del Nero,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuliano_Bartoli,Giuliano,Bartoli,Domenico,F
https://florentiaillustrata.net/resource/person/Girolamo_Ducci,Girolamo,Ducci,Giovanni,F
https://florentiaillustrata.net/resource/person/Vittorio_Bosi,Vittorio,Bosi,Giovanni,F
https://florentiaillustrata.net/resource/person/Giuseppe_Ciapetti,Giuseppe,Ciapetti,Alessandro,F
https://florentiaillustrata.net/resource/person/Luigi_Valori,Luigi,Valori,Andrea,F
https://florentiaillustrata.net/resource/person/Paolina_Uccelli,Paolina,Uccelli,Antonio,F
https://florentiaillustrata.net/resource/person/Cesare_Ulivieri,Cesare,Ulivieri,Gaspero,F
https://florentiaillustrata.net/resource/person/Giuseppe_Fanghi,Giuseppe,Fanghi,Domenico,F
https://florentiaillustrata.net/resource/person/Gaetano_Balducci,Gaetano,Balducci,Giuseppe,F
https://florentiaillustrata.net/resource/person/Antonio_Chellini,Antonio,Chellini,Filippo,F
https://florentiaillustrata.net/resource/person/Tommaso_Bongini,Tommaso,Bongini,Giuseppe Antonio,F
https://florentiaillustrata.net/resource/person/Vincenzo_Caciotti_Della_Lastra,Vincenzo,Caciotti Della Lastra,Benedetto,F
https://florentiaillustrata.net/resource/person/Sebastiano_Fornaciai,Sebastiano,Fornaciai,Matteo,F
https://florentiaillustrata.net/resource/person/Gaetano_Sansoni,Gaetano,Sansoni,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Maddalena_Martini,Maddalena,Martini,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Ferdinando_Dell'Imperatore,Ferdinando,Dell'Imperatore,Simone,F
https://florentiaillustrata.net/resource/person/Carlo_Grifoni,Carlo,Grifoni,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Luca_Ciofi,Luca,Ciofi,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Giovanni_Piccioli,Giovanni,Piccioli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Lorenzi,Giuseppe,Lorenzi,Luigi,F
https://florentiaillustrata.net/resource/person/Filippo_Rossi,Filippo,Rossi,Francesco,F
https://florentiaillustrata.net/resource/person/Gaetano_Ceccherini,Gaetano,Ceccherini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Luigi_Mari,Luigi,Mari,Tommaso,F
https://florentiaillustrata.net/resource/person/Benedetto_Cartei,Benedetto,Cartei,Giovanni,F
https://florentiaillustrata.net/resource/person/Francesco_Montelatici,Francesco,Montelatici,Antonio,F
https://florentiaillustrata.net/resource/person/Luigi_Sandrini,Luigi,Sandrini,Gaetano,F
https://florentiaillustrata.net/resource/person/Vincenzo_Tanfani,Vincenzo,Tanfani,Domenico,F
https://florentiaillustrata.net/resource/person/Assunta_Giani,Assunta,Giani,Leopoldo,F
https://florentiaillustrata.net/resource/person/Ignazio_Orsini,Ignazio,Orsini,Filippo,F
https://florentiaillustrata.net/resource/person/Antonio_Baldi,Antonio,Baldi,Francesco,F
https://florentiaillustrata.net/resource/person/Filippo_Trucci,Filippo,Trucci,Vincenzo,F
https://florentiaillustrata.net/resource/person/Francesco_Brogini,Francesco,Brogini,Carlo Antonio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Fedi,Giuseppe,Fedi,Filippo,F
https://florentiaillustrata.net/resource/person/Pietro_Benini,Pietro,Benini,Francesco,F
https://florentiaillustrata.net/resource/person/Virginia_Targioni_Tozzetti,Virginia,Targioni Tozzetti,Giovanni,F
https://florentiaillustrata.net/resource/person/Maria_Mancini,Maria,Mancini,Antonio,F
https://florentiaillustrata.net/resource/person/Francesco_Zei,Francesco,Zei,Filippo,F
https://florentiaillustrata.net/resource/person/Tommaso_Marchi,Tommaso,Marchi,Domenico,F
https://florentiaillustrata.net/resource/person/Biagio_Biagerelli,Biagio,Biagerelli,Biagio,F
https://florentiaillustrata.net/resource/person/Pietro_Rosai,Pietro,Rosai,Luigi,F
https://florentiaillustrata.net/resource/person/Antonio_Carocci,Antonio,Carocci,Vincenzo,F
https://florentiaillustrata.net/resource/person/Enrichetta_Calamai,Enrichetta,Calamai,Giuliano,F
https://florentiaillustrata.net/resource/person/Tecla_Venturi,Tecla,Venturi,Domenico Gaspero,F
https://florentiaillustrata.net/resource/person/Enrico_Molinelli,Enrico,Molinelli,Luigi,F
https://florentiaillustrata.net/resource/person/Filippo_Venturini,Filippo,Venturini,Anton Francesco,F
https://florentiaillustrata.net/resource/person/Vincenzo_Zaccherelli,Vincenzo,Zaccherelli,Luigi,F
https://florentiaillustrata.net/resource/person/Vincenzo_Lascialfare,Vincenzo,Lascialfare,Lorenzo,F
https://florentiaillustrata.net/resource/person/Luigi_Ruggini,Luigi,Ruggini,Domenico,F
https://florentiaillustrata.net/resource/person/Natale_Ussi,Natale,Ussi,Jacopo,F
https://florentiaillustrata.net/resource/person/Domenico_Tognozzi_Moreni,Domenico,Tognozzi Moreni,Alessandro,F
https://florentiaillustrata.net/resource/person/Rosa_Lamperi,Rosa,Lamperi,Antonio,F
https://florentiaillustrata.net/resource/person/Luigi_Tosi,Luigi,Tosi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Luigi_Ciampi,Luigi,Ciampi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Filippo_Ramirez_di_Montalvo,Filippo,Ramirez di Montalvo,Ferdinando,F
https://florentiaillustrata.net/resource/person/Marianna_Tassinari,Marianna,Tassinari,Francesco,F
https://florentiaillustrata.net/resource/person/Luigi_Normand,Luigi,Normand,Giuseppe,F
https://florentiaillustrata.net/resource/person/Alessandro_Bacchereti,Alessandro,Bacchereti,,F
https://florentiaillustrata.net/resource/person/Pasquale_Bonelli,Pasquale,Bonelli,Martino,F
https://florentiaillustrata.net/resource/person/Luigi_Arrighi,Luigi,Arrighi,Francesco,F
https://florentiaillustrata.net/resource/person/Adelaide_Calvelli,Adelaide,Calvelli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_Fornaciai,Francesco,Fornaciai,Sebastiano,F
https://florentiaillustrata.net/resource/person/Vincenzo_Zocchi,Vincenzo,Zocchi,Carlo,F
https://florentiaillustrata.net/resource/person/Luigi_Gabbrielli,Luigi,Gabbrielli,,F
https://florentiaillustrata.net/resource/person/Antonio_Ciapetti,Antonio,Ciapetti,Francesco,F
https://florentiaillustrata.net/resource/person/Francesco_Campai,Francesco,Campai,Domenico,F
https://florentiaillustrata.net/resource/person/Carlo_Sforza,Carlo,Sforza,Sforza Maria,F
https://florentiaillustrata.net/resource/person/Antonio_Lanini,Antonio,Lanini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Pasquale_Faucci,Pasquale,Faucci,Giuseppe,F
https://florentiaillustrata.net/resource/person/Rosa_Del_Corona,Rosa,Del Corona,Luigi,F
